generation,N_shifts,logPrior,logLik,eventRate,acceptRate
515000,0,6.14814,-397.96,0.353649,0.166
516000,0,5.57084,-398.257,0.541522,0.148
517000,0,5.69568,-397.483,0.220734,0.207
518000,0,6.06568,-397.972,0.459886,0.172
519000,0,3.92398,-397.722,2.44519,0.18
520000,0,5.38321,-397.347,0.156429,0.170667
521000,0,5.29986,-398.971,1.30428,0.175933
522000,0,6.3967,-398.038,0.150615,0.208
523000,0,5.58982,-398.571,0.0510574,0.177
524000,0,5.0295,-398.07,0.171008,0.154
525000,0,5.25681,-399.012,0.0589463,0.163
526000,0,6.53761,-400.627,0.350204,0.171
527000,0,6.13499,-399.81,0.495725,0.205
528000,0,3.9134,-398.423,1.40454,0.1595
529000,0,5.48902,-398.007,0.0955485,0.176
530000,0,5.15014,-397.559,0.611547,0.1668
531000,0,4.98971,-398.287,0.734449,0.159
532000,0,3.49378,-397.379,2.58389,0.162
533000,0,4.19745,-397.637,1.6038,0.14
534000,0,6.0402,-397.631,0.218468,0.165
535000,0,3.69085,-399,2.58908,0.174
536000,0,5.27141,-397.455,0.933959,0.160143
537000,0,4.76024,-400.848,1.78508,0.2
538000,0,6.75689,-401.01,0.10392,0.170421
539000,0,5.12226,-399.26,0.400847,0.1455
540000,0,5.8466,-397.594,0.481143,0.15
541000,0,6.34291,-398.866,0.0858646,0.164
542000,0,5.69462,-397.694,0.772749,0.193
543000,0,5.83758,-398.283,0.23046,0.172
544000,0,6.29869,-398.454,0.427206,0.188
545000,1,11.0171,-401.19,0.653877,0.182222
546000,0,6.35268,-397.931,0.158531,0.2505
547000,0,4.56294,-398.866,1.80359,0.186
548000,0,5.47032,-398.879,1.33183,0.177
549000,0,3.71398,-398.134,0.802202,0.184286
550000,0,6.4161,-398.7,0.236943,0.1862
551000,1,10.5094,-399.145,0.655233,0.257
552000,0,5.69265,-398.118,0.504154,0.192
553000,0,5.69304,-399.713,0.231045,0.18375
554000,1,11.1569,-401.156,2.2902,0.239
555000,0,5.8853,-398.524,0.0888924,0.213
556000,0,4.86744,-398.614,0.712106,0.176
557000,1,11.5773,-398.169,0.1982,0.175
558000,0,3.77448,-397.573,1.52526,0.18045
559000,0,5.78075,-399.679,0.626578,0.2025
560000,0,6.66201,-398.36,0.00935876,0.181
561000,0,6.1447,-399.078,0.369253,0.164
562000,0,4.65129,-403.793,1.1544,0.1831
563000,0,4.53469,-398.303,0.905087,0.1586
564000,1,12.1041,-398.619,0.375063,0.187
